"review_title","review_rating","review_text","review_verified","page_number","agency_name","review_date"
"MARTA FANTASTICA",5,"Iinizialmente pensavo fossero poco affidabili, dato che non mi avevano contattato per un preventivo...Invece poi immprovvisamente arriva la chiamata di Marta, che non solo si mette alla pari con gli altri tour operator testati, ma addirittura mi offre la cabina migliore.Gentilissima da subito efficiente e sempre disponibile...Un angelo...",TRUE,3,"Crocierepiu.it ",2024-01-25 15:50:32
"Operatori molto gentili e…",5,"Operatori molto bravi e professionali.Ho cambiato crociera e sono stati molto gentili a esaudire le mie richieste,ottimo servizio.",TRUE,3,"Crocierepiu.it ",2024-03-09 22:34:22
"Ottima esperienza..",5,"Prima esperienza nel prenotare una crociera e mi sono affidato a voi,ho trovato la consulente Carmelina una persona molto preparata,gentile e pronta a gestire le mie richieste con molta pazienza e disponibilità a consigliarmi nei migliori dei modi. Ottima esperienza. Grazie!",FALSE,3,"Crocierepiu.it ",2024-01-31 13:18:25
"Un'ottima assistenza",5,"La Sig.ra Vittoria Bosio mi ha assistico in toto per la richiesta informazioni, per la proposta delle soluzioni più consone alle mie esigenze e fino al portare al termine la procedura di conferma della crociera. Mi sono trovato davvero molto bene e mi sento di poter raccomandare il suo contatto ad eventuali conoscenti che vogliano prenotare una corciera con Corcierepiu.it",TRUE,3,"Crocierepiu.it ",2024-01-29 12:45:49
"Affidabili",5,"Affidabili, preparati e pronti a tutte le ore a risolvere dubbi e problemi. Prezzi sempre ottimi",TRUE,3,"Crocierepiu.it ",2024-03-20 14:44:21
"Disponibilità e ottima offerta ",5,"Ho prenotato una crociera per settembre. Riccardo è un agente molto disponibile. Ha risposto a ogni mia domanda e perplessità e mi ha stupita con un offerta imbattibile.Vi farò sapere al mio ritorno come è andata.",TRUE,3,"Crocierepiu.it ",2024-03-08 16:09:46
"Msc Meraviglia Caraibi gennaio 2024…",5,"Cristina e Alessandra mi hanno seguito durante tutte le fasi con cortesia e professionalità, anche durante e post viaggio ! Consiglio di affidarsi a loro al 💯 perché creano la soluzione personalizzata alle esigenze del cliente .Sono una crocierista di lungo corso, le ho scoperte dalla scorsa estate e mi affiderò sempre a loro !",TRUE,3,"Crocierepiu.it ",2024-01-23 12:39:18
"Operatore ottimo",5,"Cristian che ci ha seguito nella scelta per lanostra prenotazione è stato super disponibile, paziente e competente.Fatti numerosi preventivi, consigliato per le mete e per la scelta migliore sia a livello economico che di esperienza.Preciso e competente.Grazie",TRUE,3,"Crocierepiu.it ",2024-02-13 12:24:00
"Non è  la prima volta che prenoto con…",5,"Non è  la prima volta che prenoto con voi è  mi sono trovato  sempre bene la vostra dipendente Vittoria  è  una ottima  collaboratrice sempre  disponibile ed affidabile. Esperienza  molto positiva  continuate così ed io sarò sempre un vostro cliente  complimenti.",TRUE,4,"Crocierepiu.it ",2024-02-08 17:39:21
"Crocierepiu' sei già in viaggio e... non ci pensi PIU'",5,"Personale di contatto gentilissimo, paziente, disponibilissimo e di grande aiuto nell'illustrare le caratteristiche dei vari pacchetti, le opzioni e nel fornire preziosi consigli.Risposte e supporto tempestivi anche fuori degli orari standards di lavoro.Grazie Luigi",TRUE,4,"Crocierepiu.it ",2024-02-14 13:41:14
"Top!!! Elisa gentilissima!!!",5,"Ho prenotato la crociera per noi ed i nostri amici con Elisa la quale ringrazio per la sua infinita disponibilità e precisione. Avevo fatto vari preventivi ma crociere.piu ha prezzi veramente competitivi!Grazie di tutto!",TRUE,4,"Crocierepiu.it ",2024-02-27 12:21:22
"Sono stata seguita da Riccardo, è stato veramente efficiente, chiaro e tempestivo , veramente Top!",5,"Ho chiesto un preventivo e mi ha contattato immediatamente Riccardo che ha soddisfatto tutte le mie richieste in tempi rapidissimi!! Bravo Riccardo!",TRUE,4,"Crocierepiu.it ",2024-03-04 22:55:36
"Sono molto soddisfatta in quanto hanno trovato la soluzione più vantaggiosa per me",5,"Sono molto soddisfatta in quanto è stata la prima volta che ho utilizzato un sito per prenotare una crociera ed ero titubante perchè mi sono sempre appoggiata ad una agenzia di viaggi. Sono stati velocissimi nel propormi un'offerta vantaggiosa e sono stati estremamente disponibili nelle mie richieste... lo consiglio vivamente!P.S. Complimenti a Cristian per la sua pazienza...è riuscito a trovare la soluzione migliore!",TRUE,4,"Crocierepiu.it ",2024-02-12 13:01:32
"Positiva",5,"Salve, ero titubande per prenotare on line la mia prima crociera, ma fortunatamente mi sono imbattuta in una cruiser molto preparata, gentile che mi ha consigliato ed io ho accettato i suoi consigli. Grazie Carmelina.",TRUE,4,"Crocierepiu.it ",2024-01-31 13:38:03
"5 stelle lì merita tutte vittoria",5,"5 stelle lì merita tutte vittoria ",TRUE,4,"Crocierepiu.it ",2024-04-03 12:11:26
"Soddisfatta dell'assistenza ricevuta per la prenotazione ",5,"Consiglio crociere più, in quanto sono rimasta soddisfatta dell'assistenza ricevuta e per la pianificazione del viaggio. Suggerito.",TRUE,4,"Crocierepiu.it ",2024-03-14 18:19:01
"Grande competenza e professionalità Sig.ra Vittoria",5,"Devo fare un plauso alla sig.ra Vittoria, per la grande professionalità, capacità di saper consigliare gli itinerari giusti, la conoscenza delle navi, per accontentare e far star bene i futuri crocieristi.Brava, brava, brava Vittoria.",TRUE,4,"Crocierepiu.it ",2024-01-30 18:23:09
"Crociera nel Mediterraneo",5,"La vostra delegata è stata estremamente gentile e disponibile. Preparata e attenta alle nostre esigenze, sicuramente consiglio di rivolgersi a voi a chi ha voglia di provare la crociera. Grazie",TRUE,4,"Crocierepiu.it ",2024-02-13 13:45:35
"Esperienza super positiva",5,"Esperienza super positiva, hanno soddisfatto appieno le nostre esigenze, anzi molto di più! Gentilezza, professionalità e attenzione al cliente top! Grazie !!!!!",TRUE,4,"Crocierepiu.it ",2024-02-22 20:05:13
"Ottima esperienza con Luigi",5,"Abbiamo prenotato due cabine Aurea per una crociera che faremo ad ottobre. Grazie a LuigiA parità di preventivo ci ha proposto un prezzo più conveniente che ha convinto noi ed i nostri amiciGentile e professionale nel darci spiegazioni ",TRUE,4,"Crocierepiu.it ",2024-02-26 17:01:01
"Riccardo con la sua professionalità",5,"Riccardo con la sua professionalità, gentilezza e disponibilità mi ha aiutata a scegliere la crociera perfetta per le mie esigenze.Lo consiglio a tutti!",TRUE,4,"Crocierepiu.it ",2024-02-29 13:27:43
"Affidabile",5,"Ho prenotato la mia crociera da questo sito benché fossi molto scettica visto il prezzo vantaggioso che mi era stato proposto ma Cristian (l’agente che mi ha assistita) è stato gentilissimo e davvero disponibile. Partirò a settembre, spero vada tutto bene!",TRUE,4,"Crocierepiu.it ",2024-01-23 18:08:42
"Professionali e disponibili",5,"Contatto Umano disponibile e soprattutto professionale,Grazie a Marta,che mi ha seguito passo dopo passo,ho prenotato la mia prossima Crociera, complimenti Marta a te e a tutto lo sfaff...Bravi!!!⭐️⭐️⭐️⭐️⭐️",TRUE,4,"Crocierepiu.it ",2024-02-15 16:09:58
"Professionalità ",5,"Il signor Riccardo è pronto a soddisfare le esigenze del cliente, con un occhio al risparmio, grande professionalità. Complimenti! ",TRUE,4,"Crocierepiu.it ",2024-03-07 18:15:09
"Elisa è stata una persona splendida…",5,"Elisa è stata una persona splendida disponibile e molto paziente segue la mia famiglia già da due anni per regalarci una crociera favolosa ci ha seguito praticamente fino all'imbarco!!! Indispensabile",TRUE,4,"Crocierepiu.it ",2024-02-05 22:50:35
"Ho appena prenotato una crociera  fine…",5,"Ho appena prenotato una crociera a fine agosto con la signora Carmelina è stata gentilissima e super disponibile e soprattutto paziente con le mie ansie e indecisioni ma sono sicura che sarà un’esperienza bellissima 😊",TRUE,4,"Crocierepiu.it ",2024-03-15 22:23:41
"AL TOP",5,"Sono stata seguita da Vittoria, molto disponibile, paziente nel rispondere tutte le mie domande, e super gentile e professionale. Mi sono trovata veramente bene. Grazie Vittoria!! Grazie Crociere+",TRUE,4,"Crocierepiu.it ",2024-01-31 08:24:53
"Prima e prox eaperienza",5,"Per mia moglie e me sarà la prima partecipazione ad una crociera. Il rapporto e la relazione per quanto alla prenotazione finora è stato molto positivo, così come la disponibilità per le diverse domande e problematiche riposte è stata ampiamente positiva e molto cortese.",TRUE,4,"Crocierepiu.it ",2024-01-31 22:40:37
"Ho prenotato una crociera in poco tempo…",5,"Ho prenotato una crociera in poco tempo grazie a Riccardo, che mi ha trovato una super offerta come volevo io! Sono soddisfatta e spero che vada tutto bene fino alla partenza.",TRUE,5,"Crocierepiu.it ",2024-02-24 23:14:51
"L'operatrice è stata molto attenta alle…",5,"L'operatrice è stata molto attenta alle nostre richieste, cercando la soluzione più adatta. Ai nostri vari messaggi ha sempre risposto tempestivamente...soddisfatti!",TRUE,5,"Crocierepiu.it ",2024-02-04 11:50:31
"Un immenso grazie a tutti voi sempre…",5,"Un immenso grazie a tutti voi sempre precisi e celeri nelle prenotazioni. Un grazie in particolare modo a Christian sempre gentilissimo e presente ad ogni nostra esigenza. Ancora grazie.",TRUE,5,"Crocierepiu.it ",2024-02-14 16:40:49
"GRAZIE RICCARDO",5,"Riccardo è una persona affidabile, cortese e professionale. La Vs.proposta commerciale è chiara, valida e con prezzi concorrenziali. ",TRUE,5,"Crocierepiu.it ",2024-02-26 14:04:04
"Gentilezza professionalità e tempestività volevo ringraziare per tutti…",5,"Buongiorno volevo ringraziare per tutti i consigli per la gentilezza, disponibilità e professionalità di Matteo eMarta , nel prenotarmi e consigliare la mia prima crociera.Servizio eccellente",TRUE,5,"Crocierepiu.it ",2024-02-09 12:05:59
"Finora solo cose belle",4,"Finora solo cose belle, la consulente Carmelina oltreché competente e gentile ha dimostrato di avere molta pazienza, dote non comune",TRUE,5,"Crocierepiu.it ",2024-02-26 19:42:08
"CROCIEREpiu una piacevole sorpresa",5,"Ho fatto una ricerca su Google per verificare un’agenzia professionale e specifica su crociere, poi navigando mi sono imbattuta in CROCIEREpiu, ho trovato innanzi tutto delle date proposte con dei prezzi molto competitivi, ho fatto richiesta di preventivo e poi sono stata contattata, ho trovato ciò che cercavo perché loro hanno subito capito le mie necessita, suggerisco senza di dubbi, Elisa il mio contatto veloce disponibile e molto professionale. Sono contenta della mia scelta, e la consiglio senza ombra di dubbio",TRUE,5,"Crocierepiu.it ",2024-03-12 15:41:47
"abbiamo prenotato una crociera per…",5,"abbiamo prenotato una crociera per novembre prossimo trattando la pratica con Riccardo che è stato molto gentile, pratico e soprattutto ha capito immediatamente le nostre esigenze rendendoci tutto molto semplicegrazieeeee",TRUE,5,"Crocierepiu.it ",2024-02-06 21:13:03
"Grazie",5,"come già detto più volte, sono anni che mi rivolgo a Crocierepiù e mi sono sempre trovato benissimo. qualunque informazione, servizio, ecc. abbia mai avuto bisogno, ho sempre avuto una risposta alle mie domande. Per quanto mi riguarda continuerò a prenotare con Voi.",TRUE,5,"Crocierepiu.it ",2024-02-05 18:06:54
"Gentilezza e simpatia",5,"In pochissimo tempo la signora C. è riuscita a soddisfare tutte le nostre esigenze, cabine (ne servivano 4), prezzo, e curiosità, con una gentilezza e simpatia uniche!",TRUE,5,"Crocierepiu.it ",2024-02-04 11:30:20
"ottima esperienza",5,"E' la seconda crociera che prenoto in pochi mesi e mi sono trovato bene in tutto, prezzo, comunicazione e professionalità",TRUE,5,"Crocierepiu.it ",2024-03-04 19:21:50
"Competenza professionalità e celerità",5,"Competenza professionalità e celerità. Sempre pronti per la miglior soluzione ed al miglior prezzo. Sapete ascoltare il cliente e consigliarlo al meglio. Bravi",TRUE,5,"Crocierepiu.it ",2024-02-20 12:56:19
"Soddisfazione pura.",5,"Con Elisa sempre disponibile e chiara nelle indicazioni è un’esperienza ripetuta in quanto mi sono trovata bene nella prima. Credo che continuerò con voi, grazie!",TRUE,5,"Crocierepiu.it ",2024-02-14 12:41:28
"Sito TOP",5,"Ho prenotato online e subito ho ricevuto assistenza da una consulente di nome Vittoria che è stata gentilissima, preparata e professionale. Sicuramente non rimarrà l'unica prenotazione presso di voi.Cordialmente Antonio",TRUE,5,"Crocierepiu.it ",2024-02-01 15:34:18
"Competenza al top!",5,"Il servizio di Vittoria è stato eccellente!Essendo la mia prima prenotazione per una crociera, Vittoria è stata subito molto chiara nelle sue descrizioni, disponibile e paziente! Non vedo l’ora di partire per questo nuovo viaggio in nave con la mia bambina 🩷",TRUE,5,"Crocierepiu.it ",2024-01-30 18:02:46
"Ho prenotato con Elisa",5,"Ho prenotato con Elisa, una persona molto compentente, disponibile (ha risposto subito ad una mail che ho inviato dopo le 9 sera), chiara e molto preparata",TRUE,5,"Crocierepiu.it ",2024-02-09 12:42:06
"2 già fatte prossima 25 maggio 24",5,"Agenzia molto attenta e accurata .Con loro fatto 2 crociere e una è prenotata x maggio,la consulente Cristina è bravissima e gentilissima. Grazie",TRUE,5,"Crocierepiu.it ",2024-02-19 09:58:50
"Tutto perfetto",5,"Posso dire che Luigi è stato di grandissimo supporto per tutte le mie richieste. Sempre educato, preciso, puntuale e pronto a trovare mille soluzioni alle mie necessità. È stato anche molto paziente e non invadente. Insomma GRAZIE a Luigi ed a crocierepiù !!!!",TRUE,5,"Crocierepiu.it ",2024-01-23 19:32:22
"crociera sui fiordi ad un prezzo vantaggioso",5,"Ringrazio il consulente Riccardo che ha saputo consigliarci. Abbiamo prenotato la nostra crociera sui fiordi ad un prezzo assolutamente vantaggioso!",TRUE,5,"Crocierepiu.it ",2024-02-10 11:02:29
"Vittoria,la nostra consulente sempre…",5,"Vittoria,la nostra consulente sempre disponibile e pronta a risolvere qualsiasi problematica...sono anni che viaggiamo con loro e ci siamo trovati sempre benissimo...consigliatissimi",TRUE,5,"Crocierepiu.it ",2024-01-30 11:40:43
"SUPER",5,"E' il secondo anno che prenoto con crocierepiù, Elisa operatrice super preparata e disponibile , prezzi vantaggiosi.",TRUE,6,"Crocierepiu.it ",2024-03-12 19:25:35
"Al momento siamo al massimo della…",5,"Al momento siamo al massimo della disponibilità,ottima presentazione e preventivo sperando nel proseguo ",TRUE,6,"Crocierepiu.it ",2024-03-22 13:40:17
"La mia esperienza ",5,"Inizialmente un po' scettico ma dopo il primo contatto con l'operatore Vittoria (molto professionale e gentilissima) ho capito che si trattava di un'azienda molto seria e competitiva",TRUE,6,"Crocierepiu.it ",2024-03-07 01:29:16
"Barbara è bravissima",5,NA,TRUE,6,"Crocierepiu.it ",2024-04-02 05:21:26
"La disponibilità e la pazienza nel dare…",5,"La disponibilità e la pazienza nel dare tutte le informazioni ad ogni singola domanda. Elisa fantastica, complimenti!",TRUE,6,"Crocierepiu.it ",2024-02-17 11:52:46
"Estate ai Caraibi 2022 recensione abbiamo interloquito…",4,"Ottima recensione abbiamo interloquito con l’operatore Elisa devo dire molto preparata ed esaustiva nel suo spiegarci il viaggio che andavamo a prenotare, consigliatissimo!!!!!",TRUE,6,"Crocierepiu.it ",2024-02-28 16:01:56
"Giancarlo persona molto disponibile e…",5,"Giancarlo persona molto disponibile e di grande competenza ",TRUE,6,"Crocierepiu.it ",2024-03-24 17:09:27
"Ottima esperienza",5,"Servizio call center gentile e disponibile e buon prezzo finale.Devo ancora partire per la crociera quindi per adesso tutto perfetto e lo consiglio!",TRUE,6,"Crocierepiu.it ",2024-02-09 09:50:02
"Cortesi e competenti",4,"Ci siamo rivolti a crocierepiù  diverse volte e sempre con un servizio attento cortese e con costi competitivi",TRUE,6,"Crocierepiu.it ",2024-01-21 10:37:58
"BELLA ESPERIENZA",5,"HO TROVATO MOLTA DISPONIBILITA' E' CORTESIA DA PARTE DI ELISA",TRUE,6,"Crocierepiu.it ",2024-03-21 14:47:28
"Professionalità e conpetenze",5,"Agenzia viaggio super professionale e seria Luigi e’ una persona eccezionale e per i miei viaggi e’ una garanzia",TRUE,6,"Crocierepiu.it ",2024-02-29 12:23:36
"Competenza",5,"La disponibilità di Luigi e la tempestività nel fornire esaurienti risposte è il punto forza di questa agenzia. Preparato, paziente e disponibile.",TRUE,6,"Crocierepiu.it ",2024-01-24 12:41:21
"Questa è la seconda volta che ci…",5,"Questa è la seconda volta che ci serviamo di Crociere Più e la raccomando per serietà cortesia ed efficienza in particolare modo nella persona di Carmelina che ha saputo mettere in concreto le esigenze mie e della mia famiglia",TRUE,6,"Crocierepiu.it ",2024-02-09 00:13:25
"Sono stata seguita da Elisa",5,"Sono stata seguita da Elisa, un’operatrice super disponibile e professionale che ci ha spiegato tutti i dubbi e guidato nella crociera che fa per noi. Siamo un gruppo di amici con famiglie. In totale 16 persone.",TRUE,6,"Crocierepiu.it ",2024-01-30 07:30:19
"Appena scesi da costa smeralda...un…",5,"Appena scesi da costa smeralda...un grande grazie a crocierepiu e in particolare a Cristian per la sua disponibilità e per il suo amore per questo lavoro, ci ha seguiti e supportati e a che sopportati ad ogni richiesta e dubbio..evviva crocierepiu.P.s. abbiamo già confermato altre 2 crociere con loro😜",TRUE,6,"Crocierepiu.it ",2024-02-02 14:00:28
"Soddisfatto",5,"Efficienza, gentilezza e disponibilità, il tutto contornato da prezzi super competitivi!",TRUE,6,"Crocierepiu.it ",2024-03-27 18:31:57
"Sono felice di essere stata assistita…",5,"Sono felice di essere stata assistita così bene dalla consulente Elisa. ... Professionalità e gentilezza.  ❤️",TRUE,6,"Crocierepiu.it ",2024-03-06 18:01:15
"Elisa è stata fin ora gentilissima e…",5,"Elisa è stata fin ora gentilissima e paziente,partiremo solo a Natale prossimo sperando fili tutto liscio!🍀♥️🤞🤞",TRUE,6,"Crocierepiu.it ",2024-01-21 14:06:13
"Agenzia super consigliata. !  ",5,"Super bravi ed una dedica speciale ad Elisa, persona veramente unica e speciale !!! N",TRUE,6,"Crocierepiu.it ",2024-03-12 11:22:50
"Veramente ottima",5,"Sì, ho trovato molto positiva questa esperienza ",TRUE,6,"Crocierepiu.it ",2024-03-17 18:08:56
"Appena prenotato con Riccardo per la…",5,"Appena prenotato con Riccardo per la seconda volta,grazie per tutte le informazioni e pazienza. Sempre una garanzia",TRUE,7,"Crocierepiu.it ",2024-02-13 17:09:07
"Si parte..........",5,"Cosa volete che dica , sono bravi ,puntuali ,ti aiutano per qualunque problema possa verificarsi , Cristina sempre disponibile.",TRUE,7,"Crocierepiu.it ",2024-02-23 14:34:19
"Crocerepiu....grande sito di prenotazione crociere ",5,"Efficienza,professionalità,amore per il proprio lavoro!grazie di cuore ",TRUE,7,"Crocierepiu.it ",2024-03-04 23:01:05
"Mi appoggio a loro per le mie crociere",5,"Mi appoggio a loro per le mie crociere, soddisfano sempre le mie richieste,mi segue Christian, molto gentile e professionale",TRUE,7,"Crocierepiu.it ",2024-01-23 13:42:58
" Affidabilissimi!!!!! Credo che la fiducia che ho in voi sia…",5,"Credo che la fiducia che ho in voi sia alla base, Grazie a Cristian che è sempre presente, gentile e pronto a esaudire ogni mia richiesta...tanto da crearmi nonostante i miei bassi badget la voglia di partire...con voi non sono mai sola! Grazie Cristian e a tutti voi per darci tranquillità e sicurezza!  ",TRUE,7,"Crocierepiu.it ",2024-02-25 09:17:28
"Sempre disponibili gentilissimi.",5,"Sempre disponibili gentilissimi.. e pronti di dare informazioni su unì esigenza del cliente.. !!!",TRUE,7,"Crocierepiu.it ",2024-02-09 20:55:29
"Professionali",5,"Vittoria è stata molto esaustiva e professionale, mi ha trovato quello che cercavo e mi ha soddisfatto in tutto.",TRUE,7,"Crocierepiu.it ",2024-02-05 16:38:17
"Consigliatissimo",5,"Esperienza della prenotazione davvero agevole, Elisa molto preparata, professionale e anche molto brava per noi alla prima esperienza! Sito congliatissimo.",TRUE,7,"Crocierepiu.it ",2024-01-21 16:53:50
"Un ottimo rapporto con la persona che…",5,"Un ottimo rapporto con la persona che ha seguito la mia vacanza.Disponibile e cortese.",TRUE,7,"Crocierepiu.it ",2024-03-08 22:06:07
"Sono alla prima esperienza…",5,"Sono alla prima esperienza crociera..... Riccardo è stato bravissimo e gentilissimo ",TRUE,7,"Crocierepiu.it ",2024-02-21 16:41:58
"Ottima esperienza",5,"Prenotazione rapida,veloce e soprattutto molto chiara nei contenuti e nelle spiegazioni.Complimenti!",TRUE,7,"Crocierepiu.it ",2024-03-05 09:40:40
"Ottimo sevizio ,e molto gentili",5,"Ottimo servizio e molto gentili ",TRUE,7,"Crocierepiu.it ",2024-03-20 17:24:34
"Gestione ottimale di tutto il processo…",5,"Gestione ottimale di tutto il processo di prenotazione, dal preventivo al perfezionamento della prenotazione stessa.",TRUE,7,"Crocierepiu.it ",2024-03-13 22:24:24
"Soddisfatti",5,"Il sig. Christian ci ha fatto un' ottima offerta, è stato molto disponibile e paziente e comprensivo verso le nostre esigenze.",TRUE,7,"Crocierepiu.it ",2024-02-08 10:26:59
"Ottima Cristina",5,"La velocita di risposta e la competenza",TRUE,7,"Crocierepiu.it ",2024-03-24 01:29:50
"MSC Max E Fede",5,"La mia operatrice Vittoria è stata molto gentile e molto preparata! E anche super professionale!",TRUE,7,"Crocierepiu.it ",2024-02-06 15:35:03
"Ottima esperienza",5,"Ottima esperienza. Grazie Elisa x la tua pazienza e disponibilità. ",TRUE,7,"Crocierepiu.it ",2024-02-24 19:02:52
"Professionalità e cortesia ",5,"Ho conosciuto Cristina grazie ad un'amica, molto gentile, disponibile e professionale, consigliatissimo!!",TRUE,7,"Crocierepiu.it ",2024-03-21 17:00:19
"Sono i Migliori",5,"Sono i Migliori, sono sempre disponibili e gentili e fanno di tutto per accontentare il cliente",TRUE,7,"Crocierepiu.it ",2024-01-30 19:34:56
"Eccellente",5,"Vorrei ringraziare Marta per la disponibilità e cortesia mostrata. ",TRUE,7,"Crocierepiu.it ",2024-03-02 16:34:40
"Riccardo persona molto disponibile e…",5,"Riccardo persona molto disponibile e paziente. Consiglio!",TRUE,8,"Crocierepiu.it ",2024-03-20 12:20:19
"Tanta pazienza e tempo dedicato",5,"Tanta pazienza e tempo dedicato, a fine di trovare la soluzione e il prezzo che volevo!!!!!!grazie Cristian.",TRUE,8,"Crocierepiu.it ",2024-02-23 19:22:03
"ottima preparazione del sig",5,"ottima preparazione del sig. Luigi",TRUE,8,"Crocierepiu.it ",2024-03-14 18:07:57
"Congratulazioni",5,"La immediatezza nel trovare la soluzione adatta alla mia famiglia",TRUE,8,"Crocierepiu.it ",2024-02-12 22:27:38
"OTTIMA AGENZIA ",5,"Ottimo prezzo e ottima assistenza da parte di Riccardo.",TRUE,8,"Crocierepiu.it ",2024-02-28 13:30:33
"Un grandissimo complimenti a Luigi…",5,"Un grandissimo complimenti a Luigi persona molto competente e disponibile nel spiegare i vari dettagli.",TRUE,8,"Crocierepiu.it ",2024-01-20 10:30:25
"Acquisto crociere con assistenza e rapporto qualità/prezzo impareggiabile.",5,"Eccellente supporto come sempre.Ottima consulenza e disponibilità della Sig.a Cristina ed impeccabile professionalità ed assistenza di Crocierepiú.",TRUE,8,"Crocierepiu.it ",2024-01-26 22:13:25
"Vittoria Persona altamente…",5,"Vittoria Persona altamente professionale in tutto, molto gentile e di una chiarezza unica. Che dire  da 0 a 10 / il mio voto è 10.",TRUE,8,"Crocierepiu.it ",2024-01-31 18:09:37
"Crociera bella",4,"Crociera bella, con molti programmi vari e ben organizzati accoglienza e servizi ottimi, personale accogliente gentile disponibile e preparato",TRUE,8,"Crocierepiu.it ",2024-01-26 11:50:59
"Prenoto sempre con loro",5,"Prenoto sempre con loro , molto professionali e soprattutto ottimi prezzi",TRUE,8,"Crocierepiu.it ",2024-01-31 14:54:48
"Cliente soddisfatto",5,"Ci siamo rapportati con personale estremamente preparato,professionale,disponibile e soprattutto paziente.Ringraziamo in particolare Vittoria",TRUE,8,"Crocierepiu.it ",2024-03-06 16:04:17
"Ottima esperienza con il consulente…",5,"Ottima esperienza con il consulente Cristian ",TRUE,8,"Crocierepiu.it ",2024-02-28 13:48:25
"Ottima esperienza ",5,"Personale sempre disponibile  e preparato  nell'organizzare e nel consigliare  grazie ",TRUE,8,"Crocierepiu.it ",2024-03-18 16:59:19
"È stata ma mia prima esperienza con…",4,"È stata ma mia prima esperienza con Crocierepiu e tutto sommato è stata una buona esperienza..grazie",TRUE,8,"Crocierepiu.it ",2024-02-09 13:55:13
"Prenotazione crociera Costa Toscana",5,"Per adesso consulente Cristian gentilissimo e disponibile poi dopo la crociera faremo altre valutazioni",TRUE,8,"Crocierepiu.it ",2024-01-30 12:57:19
"Bella esperienza",5,"Professionalità disponibilità e competitività. Tra vari siti loro hanno trovato la soluzione economicamente più vantaggiosa senza ridurre la qualità richiesta",TRUE,8,"Crocierepiu.it ",2024-02-01 19:51:33
"Operatore eccellente",5,NA,TRUE,8,"Crocierepiu.it ",2024-04-05 16:34:51
"Grazie a Elisa di crocierepiu",5,"Grazie a Elisa di crocierepiu. It abbiamo prenotato la crociera tutto fatto in poco tempo e nel giorno di riposo di elisa. Qui da grazie grazie grazie",TRUE,8,"Crocierepiu.it ",2024-01-27 21:17:23
"Disponibilità",5,"Disponibilità e vicinanza al cliente con risposte immediate e soluzioni adeguate alle richieste.",TRUE,8,"Crocierepiu.it ",2024-02-09 12:15:17
"cortesia e professionalità",5,"cortesia e professionalità ",TRUE,8,"Crocierepiu.it ",2024-04-02 19:26:43
"Persone che ti seguono sempre…",5,"Persone che ti seguono sempre disponibili e gentili",TRUE,9,"Crocierepiu.it ",2024-01-25 19:30:22
"Carmelina è fantastica",5,"Carmelina è fantastica, consigliatissimo. Grazie Grazie grazie mille! ",TRUE,9,"Crocierepiu.it ",2024-03-07 14:07:06
"Personale serio e cordiale",5,"Personale serio, preparato e cordiale. Prenoterò sicuramente altre crociere con loro.",TRUE,9,"Crocierepiu.it ",2024-01-26 18:55:14
"ELISA TOP MANAGER",5,"Azienda molto professionale con un'interlocutrice (Elisa) alquanto affidabile e concreta. Grazie.",TRUE,9,"Crocierepiu.it ",2024-02-09 17:00:08
"Ottimo contatto con l'esperto",4,NA,TRUE,9,"Crocierepiu.it ",2024-02-09 19:35:09
"Semplicemente fantastici",5,"Semplicemente fantastici, grazie di tutto",TRUE,9,"Crocierepiu.it ",2024-03-11 14:50:39
"Prenotazione veloce e chiara.Crociera 2024",4,"Prenotazione veloce e chiara. ",TRUE,9,"Crocierepiu.it ",2024-02-28 10:35:38
"Grazie Riccardo",5,"Grazie Riccardo, tutto ottimo ⭐️⭐️⭐️⭐️⭐️",TRUE,9,"Crocierepiu.it ",2024-02-13 17:13:26
"Non posso dire che BENISSIMO!!",5,"Non posso dire che BENISSIMO!!! Servizio, informazioni sulla crociera, preparazione della documentazione, assolutamente soddisfatta.Consiglio assolutamente!!!!",TRUE,9,"Crocierepiu.it ",2024-02-16 17:21:47
"La professionalità di Elisa",5,"La professionalità di Elisa, grazie!",TRUE,9,"Crocierepiu.it ",2024-02-05 18:55:28
"Facile come bere un drink...",5,"Un grazie a Luigi per l'immensa pazienza e competenza.",TRUE,9,"Crocierepiu.it ",2024-01-30 20:19:08
"gentilezza della signora Elisa",5,"gentilezza della signora Elisa ",TRUE,9,"Crocierepiu.it ",2024-02-22 22:17:36
"Molto disponibili",5,"Molta disponibilità,molto affidabile e mi sono trovata estremamente bene,complimenti!",TRUE,9,"Crocierepiu.it ",2024-02-01 18:44:45
"Prenotazione vacanze super consigliato",5,NA,TRUE,9,"Crocierepiu.it ",2024-03-25 18:48:38
"Carmelina gentilissima e disponibile…",5,"Carmelina gentilissima e disponibile consiglio vivamente ",TRUE,9,"Crocierepiu.it ",2024-03-19 16:05:01
"Sempre disponibile in tutto",5,"Sempre disponibile in tutto, molto professionale",TRUE,9,"Crocierepiu.it ",2024-01-30 17:42:29
"Ottimo rapporto qualità prezzo",5,NA,TRUE,9,"Crocierepiu.it ",2024-01-31 23:05:08
"Cortesia e efficienza",5,NA,TRUE,9,"Crocierepiu.it ",2024-02-12 17:54:20
"Risparmio",5,"Ottimo prezzo, il migliore, inoltre disponibilità e cortesia dell'operatore.",TRUE,9,"Crocierepiu.it ",2024-01-22 19:14:17
